18
13
15
17
14
7
6
12
13
16
6
8
5
9
12
23
10
15
11
11
17
11
5
7
12
11
13
15
19
15
8
6
12
7
4
14
10
9
19
13
8
14
8
10
13
8
14
13
9
9
9
11
5
5
17
15
15
11
9
11
19
11
17
14
23
15
7
10
17
17
14
12
9
18
7
5
11
10
19
10
18
10
15
12
4
13
8
13
12
7
20
20
13
12
9
9
5
13
14
8
9
12
7
8
17
26
7
15
9
10
8
6
7
17
8
21
9
15
9
11
10
14
9
9
6
12
18
5
11
15
15
12
11
14
9
8
5
20
11
9
10
7
9
20
16
9
9
14
8
18
6
6
22
18
15
15
14
15
21
12
8
15
9
29
7
17
10
13
4
7
8
22
17
16
12
10
9
8
10
17
24
6
11
10
6
6
7
11
7
6
8
10
10
20
6
7
12
10
6
13
7
9
17
8
20
14
9
6
7
6
9
8
11
9
12
10
6
9
10
9
8
10
10
11
12
8
10
11
12
6
8
14
13
12
7
3
6
20
11
12
5
10
5
23
16
3
13
7
8
10
10
20
9
5
8
12
8
6
7
7
6
6
9
11
7
10
14
7
7
11
11
11
14
14
11
6
9
14
15
6
10
9
9
9
7
6
13
7
6
8
7
16
6
12
6
8
10
15
13
20
13
10
10
7
8
10
10
6
10
11
13
11
10
5
12
9
16
10
12
9
13
13
6
11
13
18
5
6
2
13
8
4
7
8
9
19
11
17
21
8
11
6
10
11
13
8
6
7
9
6
10
22
10
12
9
13
8
7
10
4
6
5
15
8
11
11
8
11
4
12
19
12
9
15
10
8
3
8
8
13
9
22
8
6
10
11
10
15
9
9
11
10
8
4
11
11
8
7
15
18
6
11
6
6
11
10
8
12
10
10
7
10
10
12
10
9
7
9
14
16
2
7
12
11
6
10
9
10
12
8
15
5
11
8
16
16
11
3
7
7
9
8
12
11
18
20
13
8
7
12
8
6
3
11
3
8
7
11
6
12
8
8
10
12
10
10
11
7
6
7
18
12
5
11
13
8
6
12
6
11
6
9
9
11
22
5
10
9
9
11
11
12
9
9
7
6
3
4
14
8
8
18
6
9
3
8
7
10
7
10
11
7
6
6
7
6
8
12
12
16
7
7
9
8
7
8
10
10
6
9
9
10
9
11
8
6
7
10
5
7
5
15
13
6
6
7
8
4
10
7
7
3
10
6
8
13
6
9
10
12
12
7
5
8
8
10
7
11
8
6
9
8
11
6
6
11
14
7
7
5
11
5
10
4
6
7
6
7
19
3
10
8
4
12
6
12
11
7
8
11
15
14
6
5
6
7
16
9
5
5
4
4
6
5
8
8
10
11
13
5
7
7
6
5
7
7
6
5
8
5
4
2
12
11
9
7
5
5
6
2
6
6
7
9
12
6
8
10
5
10
5
6
6
12
8
9
3
13
11
5
7
6
8
13
11
11
7
7
18
7
9
8
10
4
9
5
8
12
9
6
3
7
8
11
6
3
12
13
6
7
11
7
5
10
13
2
17
8
10
10
9
6
7
8
8
4
6
3
10
9
9
10
8
5
13
7
10
9
9
8
16
9
6
8
7
4
9
8
5
5
7
2
4
6
10
4
6
7
6
7
7
19
3
10
8
4
12
6
12
11
7
7
8
11
11
15
